DateTime,Avrist Ada Kas Mutiara,Batavia Dana Kas Maxima,Batavia Dana Obligasi Ultima,BATAVIA DANA SAHAM,BATAVIA DANA SAHAM SYARIAH,BNI-AM DANA LANCAR SYARIAH,BNI-AM DANA LIKUID,REKSA DANA BNI-AM DANA PENDAPATAN TETAP MAKARA INVESTASI,BNI-AM DANA PENDAPATAN TETAP SYARIAH ARDHANI,BNI-AM Dana Saham Inspiring Equity Fund,BNI-AM Indeks IDX30,Avrist Ada Saham Blue Safir,ITB Harmoni BNI-AM,BNI-AM Mahogany,SYARIAH BNP PARIBAS CAKRA SYARIAH USD KELAS RK1,BNP PARIBAS EKUITAS,BNP Paribas Greater China Equity Syariah USD Kelas RK1,BNP PARIBAS INFRASTRUKTUR PLUS,BNP Paribas Omega,BNP PARIBAS PESONA,BNP Paribas Pesona Syariah,Reksa Dana BNP Paribas Prima II Kelas RK1,AVRIST BALANCED AMAR SYARIAH,BNP PARIBAS PRIMA USD,BNP PARIBAS RUPIAH PLUS,BNP PARIBAS SOLARIS,BNP Paribas Sri Kehati,DANAMAS RUPIAH PLUS,DANAMAS STABIL,DANAREKSA INDEKS SYARIAH,DANAREKSA MAWAR KONSUMER 10 KELAS A,Danareksa Melati Pendapatan Utama,DANAREKSA SERUNI PASAR UANG II,Avrist IDX30,DANAREKSA SERUNI PASAR UANG III,Reksa Dana Eastspring IDR Fixed Income Fund Kelas A,Reksa Dana Eastspring Investments Cash Reserve Kelas A,EASTSPRING INVESTMENTS VALUE DISCOVERY KELAS A,EASTSPRING INVESTMENTS YIELD DISCOVERY KELAS A,Eastspring Syariah Fixed Income Amanah Kelas A,Eastspring Syariah Greater China Equity USD Kelas A,Jarvis Balanced Fund,Jarvis Money Market Fund,MAJORIS OBLIGASI UTAMA INDONESIA,AVRIST PRIME BOND FUND,Majoris Pasar Uang Syariah Indonesia,MAJORIS SAHAM ALOKASI DINAMIK INDONESIA,Majoris Sukuk Negara Indonesia,MAKARA PRIMA,Mandiri Indeks FTSE Indonesia ESG Kelas A,MANDIRI INVESTA ATRAKTIF-SYARIAH,MANDIRI INVESTA DANA SYARIAH,Mandiri Investa Syariah Berimbang,Mandiri Investasi Obligasi Nasional,Mandiri Pasar Uang Syariah Ekstra,BAHANA DANA LIKUID,Manulife Dana Kas II Kelas A,Manulife Dana Kas Syariah,REKSA DANA MANULIFE DANA SAHAM KELAS A,MANULIFE OBLIGASI NEGARA INDONESIA II KELAS A,MANULIFE OBLIGASI UNGGULAN KELAS A,MANULIFE SAHAM ANDALAN,Reksa Dana Manulife Syariah Sektoral Amanah Kelas A,MANULIFE USD FIXED INCOME KELAS A,PRINCIPAL CASH FUND,Principal Index IDX30 Kelas O,Bahana Likuid Syariah Kelas G,PRINCIPAL ISLAMIC EQUITY GROWTH SYARIAH,PRINCIPAL TOTAL RETURN BOND FUND,SCHRODER 90 PLUS EQUITY FUND,SCHRODER DANA ISTIMEWA,Schroder dana Likuid,Schroder Dana Likuid Syariah,SCHRODER DANA MANTAP PLUS II,SCHRODER DYNAMIC BALANCED FUND,SYARIAH SCHRODER GLOBAL SHARIA EQUITY FUND (USD),SCHRODER SYARIAH BALANCED FUND,REKSA DANA SYARIAH BAHANA MES SYARIAH FUND KELAS G,SCHRODER USD BOND FUND,SIMAS SAHAM UNGGULAN,Simas Satu,SIMAS SYARIAH UNGGULAN,REKSA DANA SUCORINVEST BOND FUND,SUCORINVEST EQUITY FUND,SUCORINVEST FLEXI FUND,SUCORINVEST MAXI FUND,SUCORINVEST MONEY MARKET FUND,SUCORINVEST SHARIA EQUITY FUND,Bahana Primavera 99 Kelas G,Sucorinvest Sharia Money Market Fund,Sucorinvest Sharia Sukuk Fund,Sucorinvest Stable Fund,TRAM CONSUMPTION PLUS KELAS A,TRAM INFRASTRUCTURE PLUS,TRAM STRATEGIC PLUS,TRIM Dana Tetap 2,TRIM Kapital,TRIM KAPITAL PLUS,ABF INDONESIA BOND INDEX FUND
2022-01-30,1291.28,1617.245,2920.045,58728.02,1715.38,1597.24,1713.71,1237.0939,1480.61,1013.4649,871.5,1011.975,1287.0364,913.83,1.694,17112.635000000002,0.8388,2802.205,1684.94,24740.56,2339.63,2798.09,1042.75,1.31435,2289.15,2022.98,970.095,1563.01195,4099.13575,2322.19,1530.26405,1709.9908,1610.28455,932.655,1563.8141,1567.665,1545.585,1359.21,1622.465,1363.94,0.940736,1894.565,1139.44,1447.23435,1632.54,1206.28635,908.24805,1291.3321,2940.2476,,883.255,4001.085,3525.1800000000003,1071.075,1114.53115,1680.675,1616.57,1163.16,11399.23,2662.61,2928.94,2484.7650000000003,3450.46,1.2071,1676.8,1336.5,1071.07,1151.425,2645.675,1881.625,6591.37,1484.03,1058.7996,2949.92,1501.21,1.58825,2439.83,1401.935,1.64825,1319.0391,7343.0554,576.7669000000001,1571.965,2490.505,6107.27,1783.16,1621.44,1934.15,1172.57,1227.56,1016.75,1177.07,1760.865,1239.455,1810.87,2797.4,10500.985,3749.69,47044.045
2022-02-06,1292.08,1618.11,2924.08,58955.95,1719.24,1598.53,1714.96,1238.9395,1483.06,1013.7176,870.53,1008.53,1290.4418,926.89,1.7188,17154.44,0.865,2801.35,1688.44,24906.51,2357.93,2803.91,1045.54,1.3133,2289.7,2023.01,968.9,1564.1689,4103.2242,2344.6,1535.3793,1714.9789,1610.9993,929.8,1564.5858,1571.14,1546.2,1360.92,1624.71,1365.8,0.973926,1887.69,1140.05,1451.6806,1635.74,1207.8096,915.1742,1292.9909,2944.5845,,901.91,4005.77,3521.59,1071.42,1114.9875,1681.49,1617.42,1163.65,11394.07,2668.59,2931.91,2516.52,3486.72,1.2064,1677.77,1336.27,1071.65,1171.67,2648.58,1911.89,6712.57,1485.13,1059.2223,2953.9,1520.66,1.5945,2438.32,1404.87,1.6476,1324.4416,7386.787,576.3064,1575.45,2482.66,6177.99,1819.92,1623.0,1962.71,1171.35,1228.94,1018.24,1178.38,1768.26,1243.33,1815.61,2801.3,10495.1,3745.61,47166.6737
2022-02-13,1292.775,1618.81,2917.33,59337.56,1714.895,1599.13,1715.585,1236.919,1483.86,1026.4989,888.68,1024.385,1289.9875,933.37,1.7089,17297.275,0.8474,2834.16,1689.25,25080.515,2363.155,2806.07,1054.75,1.30735,2290.11,2028.51,992.325,1565.1707,4106.86545,2378.245,1551.7215,1715.57505,1611.68165,949.485,1565.2962,1572.08,1546.48,1351.9450000000002,1624.3249999999998,1366.15,0.969727,1864.41,1140.57,1453.23055,1638.0549999999998,1208.65585,925.15835,1293.45995,2946.71075,,909.24,4007.605,3524.0950000000003,1065.83,1115.2489,1682.225,1617.98,1163.9,11510.49,2669.565,2935.775,2519.04,3503.03,1.2004,1677.625,1363.965,1072.07,1187.965,2651.58,1933.25,6712.945,1484.97,1059.3075,2954.83,1532.18,1.5881,2445.86,1405.09,1.6398,1349.9807,7459.04635,583.4585,1576.76,2500.955,6221.705,1844.2,1624.41,2017.2,1185.03,1229.9,1019.41,1179.91,1783.0549999999998,1260.2,1816.695,2804.9750000000004,10607.44,3786.115,47203.9678
2022-02-20,1293.6,1619.59,2920.55,60247.7,1729.2,1600.23,1716.94,1237.6808,1486.85,1036.4452,897.04,1037.86,1291.471,947.74,1.6769,17557.5,0.8415,2877.33,1691.73,25432.3,2385.98,2810.89,1054.77,1.2961,2290.67,2080.23,1000.99,1566.3297,4111.1668,2375.93,1570.3718,1718.4231,1612.4324,958.12,1566.2063,1575.05,1547.36,1374.74,1625.81,1367.63,0.956469,1880.39,1141.2,1456.4617,1641.41,1209.6391,935.0793,1295.9854,2949.502,,908.81,4008.99,3526.13,1055.48,1115.7146,1683.06,1619.04,1164.45,11676.85,2674.04,2939.1,2546.32,3537.24,1.1926,1679.88,1376.19,1072.63,1192.9,2654.12,1958.01,6839.08,1486.13,1059.7396,2958.34,1548.93,1.5614,2455.24,1406.14,1.6332,1366.3833,7541.3976,588.3174,1580.93,2512.53,6138.1,1818.71,1626.14,2039.18,1201.83,1231.09,1020.56,1181.63,1804.49,1291.5,1819.96,2808.81,10876.08,3881.94,47291.7965
2022-02-27,1294.3049999999998,1620.26,2921.575,60017.61,1731.4699999999998,1600.99,1717.79,1236.8047,1488.1,1036.4093,903.55,1039.545,1292.0245,949.86,1.6674,17474.41,0.8133,2880.695,1693.405,25246.105,2368.88,2814.05,1055.41,1.2898,2291.135,2093.4350000000004,997.82,1567.33615,4114.9088,2371.755,1574.00465,1720.6428,1612.91825,959.24,1566.85365,1577.19,1547.725,1383.125,1628.965,1368.85,0.902567,1862.13,1141.715,1458.6682,1643.915,1210.4499,920.58785,1296.2082,2953.4504,,897.365,4011.61,3525.3500000000004,1053.02,1116.07025,1683.775,1619.725,1164.73,11605.82,2676.365,2938.105,2492.09,3505.465,1.1892,1681.085,1377.485,1073.07,1174.08,2653.0600000000004,1935.945,6710.595,1486.66,1059.8818,2960.3900000000003,1536.53,1.54835,2437.33,1407.385,1.62965,1358.37525,7527.87235,587.1547499999999,1583.005,2510.265,6020.08,1781.0549999999998,1627.5300000000002,1999.57,1206.29,1232.0,1021.78,1183.15,1807.195,1304.715,1822.845,2811.1800000000003,10976.775,3923.005,47353.6494
2022-03-06,1294.65,1621.02,2918.87,61562.85,1802.29,1601.96,1718.85,1235.8095,1485.32,1044.8425,912.54,1051.37,1286.9563,974.7,1.6312,17779.76,0.7717,2974.81,1689.64,25691.94,2429.47,2805.82,1068.36,1.2909,2291.63,2170.44,1002.69,1568.4961,4119.2278,2425.9,1619.2395,1714.4016,1613.7875,974.76,1567.8379,1573.46,1548.28,1452.81,1627.19,1367.59,0.859085,2029.43,1142.29,1453.843,1638.82,1211.4343,919.1652,1294.4145,2955.6045,,929.41,4013.8,3532.02,1053.3,1116.4492,1684.75,1620.59,1165.21,11823.17,2668.16,2935.83,2580.58,3614.45,1.1869,1682.39,1399.28,1073.62,1200.62,2654.2,1958.12,6809.11,1487.21,1060.0873,2952.8,1550.89,1.5183,2447.13,1405.85,1.6288,1373.3017,7570.1653,599.8982,1582.25,2599.23,6054.59,1809.01,1629.61,2005.58,1218.51,1233.12,1022.97,1184.74,1860.41,1342.34,1817.74,2811.18,11443.22,4093.44,47250.5439
2022-03-13,1295.28,1621.71,2901.82,62033.05,1804.0,1602.14,1719.475,1231.3321,1479.91,1064.5018,921.18,1064.67,1281.0396500000002,991.185,1.60595,17913.35,0.7089,2940.34,1681.855,25670.68,2434.36,2785.245,1068.35,1.2826,2292.1000000000004,2155.33,1015.675,1569.5001499999998,4122.91825,2417.08,1630.79845,1698.5575,1614.4091,980.665,1568.51255,1560.15,1548.295,1441.67,1623.865,1364.39,0.791493,1994.63,1142.79,1435.9288,1625.3000000000002,1212.24065,932.83215,1289.4905,2943.5198,,921.94,4010.33,3522.45,1040.635,1116.76415,1685.465,1620.89,1165.375,11873.005,2646.945,2924.63,2571.85,3627.98,1.1815,1682.775,1407.8249999999998,1074.12,1199.95,2650.3100000000004,1985.45,6891.95,1486.79,1060.1469,2937.665,1567.96,1.5099,2455.42,1401.685,1.62335,1379.89405,7647.938599999999,601.1447499999999,1573.765,2584.925,5997.9,1778.425,1631.0500000000002,1981.965,1239.33,1234.08,1024.12,1186.43,1861.845,1327.025,1801.74,2812.87,11264.509999999998,4030.96,46884.14915
2022-03-20,1296.0,1622.46,2905.68,62223.62,1769.68,1603.3,1720.39,1232.3463,1482.55,1064.3516,923.3,1071.7,1282.0201,995.17,1.695,18015.81,0.7433,2959.15,1686.01,25823.37,2411.11,2787.51,1062.48,1.2804,2292.6,2120.64,1029.4,1570.6579,4127.1727,2384.94,1633.0671,1698.8773,1615.0891,986.17,1569.3089,1560.39,1548.66,1446.46,1626.47,1365.5,0.814914,2002.26,1143.4,1434.781,1625.4,1213.1779,935.1996,1289.7107,2945.7279,,909.18,4015.1,3511.88,1038.8,1117.1817,1686.27,1621.65,1165.29,11860.76,2646.28,2865.42,2566.59,3584.06,1.1803,1683.57,1415.77,1074.62,1189.51,2652.86,2003.89,6861.52,1486.71,1060.285,2940.67,1581.54,1.5713,2441.94,1401.63,1.6211,1379.4196,7653.9095,590.1969,1573.14,2572.47,6056.01,1787.77,1632.67,1972.72,1235.66,1235.2,1025.3,1187.96,1865.54,1322.41,1800.43,2814.8,11271.58,4031.23,46893.128
2022-03-27,1296.605,1623.065,2908.0950000000003,64065.850000000006,1829.605,1603.6,1721.055,1233.5995,1484.035,1077.7408,940.24,1093.985,1284.7764000000002,1026.505,1.70415,18513.01,0.7308,3037.92,1689.8,26552.945,2476.505,2792.55,1072.14,1.2729,2293.065,2217.145,1048.615,1571.66395,4130.8483,2440.785,1673.74195,1702.42485,1615.6521,1009.08,1569.97835,1562.41,1548.985,1480.285,1627.23,1366.665,0.80355,2076.5150000000003,1143.88,1435.7343500000002,1627.57,1213.9919,951.66285,1290.5862499999998,2947.92505,,935.03,4017.085,3528.82,1035.14,1117.5454,1686.98,1622.4450000000002,1165.68,12114.21,2650.69,2864.295,2627.465,3684.0,1.17725,1684.47,1448.8000000000002,1075.34,1210.96,2627.3950000000004,2060.9,7123.29,1487.115,1060.4148,2945.2200000000003,1619.755,1.56855,2468.93,1402.545,1.61725,1405.51805,7787.85235,602.4576500000001,1574.585,2621.235,6129.81,1817.185,1633.965,1996.13,1262.39,1236.15,1026.48,1189.43,1913.44,1359.0,1802.555,2818.01,11558.185,4148.135,46973.59185
2022-04-03,1296.41,1623.78,2906.92,64090.47,1833.13,1604.82,1721.87,1233.565,1484.89,1081.3092,949.93,1098.0,1284.6075,1028.5,1.714,18515.6,0.7387,3024.96,1687.78,26496.4,2461.46,2789.25,1075.54,1.2793,2293.59,2181.59,1053.81,1572.829,4135.0934,2467.66,1671.3912,1700.9266,1616.2511,1015.18,1570.6368,1561.19,1549.32,1486.5,1626.34,1366.7,0.816715,2073.66,1144.46,1435.2731,1625.17,1215.0005,955.2566,1290.2084,2949.9537,,938.38,4015.98,3520.69,1043.22,1117.9391,1687.75,1623.03,1166.26,12029.63,2646.23,2860.35,2633.02,3681.99,1.177,1685.35,1456.69,1075.85,1215.72,2625.74,2061.57,7067.72,1487.49,1060.9378,2898.9,1619.53,1.5836,2461.26,1403.2,1.6187,1392.2055,7750.3917,603.9389,1571.89,2612.88,6080.88,1785.16,1635.27,1990.3,1267.06,1237.27,1027.67,1190.7,1912.41,1346.86,1801.61,2816.49,11582.4,4169.17,46930.6313
2022-04-10,1296.96,1624.41,2898.485,65401.145,1884.02,1605.355,1722.405,1229.3039,1487.54,1095.8027,963.98,1110.005,1285.8819,1054.54,1.6931,18774.23,0.7137,3093.32,1687.245,27005.54,2510.6800000000003,2791.56,1088.075,1.2703,2294.04,2266.9750000000004,1050.12,1573.8328,4138.77565,2528.035,1698.76275,1701.10145,1616.8155499999998,1024.345,1571.313,1563.3200000000002,1549.275,1537.955,1624.595,1367.905,0.787335,2117.065,1144.95,1438.7471,1628.65,1215.8121,958.8019,1291.5209,2952.569,,952.035,4014.9,3518.45,1033.9050000000002,1118.2896,1688.36,1623.585,1166.39,12264.91,2649.885,2881.695,2700.825,3766.085,1.17205,1685.64,1469.965,1076.32,1238.475,2625.695,2057.88,7191.975,1487.635,1060.9952,2899.955,1623.235,1.57545,2475.46,1404.585,1.6088,1403.90345,7750.7698,612.99485,1571.4699999999998,2653.535,6106.1,1824.5,1636.38,2005.08,1291.8,1238.23,1028.64,1191.98,1950.465,1390.9250000000002,1804.415,2819.625,11899.215,4287.8150000000005,46994.9895
2022-04-17,1297.44,1624.995,2891.135,66632.435,1904.04,1606.11,1722.985,1226.8068,1484.61,1090.5985,956.46,1113.16,1281.549,1055.145,1.65575,19048.655,0.7073,3157.76,1681.32,27591.730000000003,2541.145,2780.7,1091.105,1.2534,2294.41,2320.7,1052.135,1574.7642500000002,4142.15615,2534.19,1719.7188999999998,1694.8773,1617.38285,1026.97,1571.9911000000002,1558.185,1549.58,1577.345,1622.37,1365.605,0.769091,2160.715,1145.405,1434.7884,1622.085,1216.5603999999998,955.89075,1288.7642,2954.068,,954.655,4011.13,3520.955,1016.785,1118.6233,1688.95,1624.165,1166.645,12268.93,2638.61,2863.65,2704.19,3802.74,1.16385,1685.915,1474.1,1076.72,1239.065,2620.61,2079.91,7260.719999999999,1487.735,1061.1246,2887.565,1636.88,1.5506,2485.92,1403.105,1.59645,1406.2734999999998,7751.7949,615.8679,1559.925,2720.675,6213.389999999999,1863.08,1637.14,2026.97,1296.42,1239.065,1029.71,1192.72,1979.2,1415.13,1796.81,2816.085,12150.355,4382.85,46828.41965
2022-04-24,1298.47,1625.77,2878.735,67072.86499999999,1915.23,1606.88,1723.795,1220.8297,1480.39,1101.9534,979.73,1138.06,1276.5212,1055.83,1.63175,19261.29,0.6652,3185.525,1674.005,27793.01,2558.135,2769.395,1089.9699999999998,1.2433999999999998,2294.94,2281.815,1081.185,1576.00635,4146.708500000001,2538.16,1738.53405,1687.3159,1618.0793,1048.955,1572.8314999999998,1552.44,1549.8049999999998,1564.08,1605.56,1361.65,0.719319,2138.005,1146.005,1430.3404,1616.58,1217.5612999999998,979.4325,1284.9131,2949.1753,,963.07,3998.27,3502.025,1005.58,1119.069,1689.76,1624.885,1166.19,12431.76,2628.315,2870.04,2673.575,3815.64,1.1559,1686.515,1506.455,1076.98,1234.915,2610.055,2123.0550000000003,7419.98,1487.64,1060.2812,2875.46,1664.97,1.5396,2489.11,1399.8000000000002,1.5876,1428.01685,7870.77895,615.7977000000001,1552.465,2766.29,6243.605,1876.615,1638.975,2083.17,1318.77,1240.005,1030.92,1193.3,1987.88,1413.315,1789.83,2807.965,12179.515,4386.395,46649.86965
2022-05-01,1298.97,1626.35,2862.325,66630.57500000001,1926.8,1607.695,1724.475,1217.5203,1478.1750000000002,1127.6916,1006.72,1157.34,1273.1936500000002,1065.5549999999998,1.60045,19404.115,0.6618,3178.85,1665.125,27800.76,2562.42,2756.665,1095.235,1.23295,2295.3450000000003,2236.01,1108.57,1576.936,4150.113450000001,2568.795,1748.6426,1679.37955,1618.39055,1068.205,1573.0326,1547.38,1551.48,1553.12,1593.915,1358.085,0.71358,2086.01,1146.455,1428.69545,1611.0949999999998,1218.31475,995.89405,1282.68045,2945.6691,,968.2,3985.015,3493.86,998.265,1119.4151,1690.16,1624.9250000000002,1165.6799999999998,12490.59,2620.71,2855.96,2675.7,3838.78,1.1516,1687.23,1535.38,1077.28,1246.915,2601.845,2139.835,7381.195,1487.63,1060.096,2864.25,1676.715,1.506,2503.205,1397.86,1.58185,1427.2112,7893.768749999999,624.1762,1539.62,2782.92,6153.74,1866.27,1639.965,2104.3,1341.47,1240.73,1031.58,1194.35,1987.29,1417.97,1786.165,2806.005,12239.075,4401.75,46506.9291
2022-05-08,1298.97,1626.35,2862.325,66630.57500000001,1926.8,1607.695,1724.475,1217.5203,1478.1750000000002,1127.6916,1006.72,1157.34,1273.1936500000002,1065.5549999999998,1.60045,19404.115,0.6618,3178.85,1665.125,27800.76,2562.42,2756.665,1095.235,1.23295,2295.3450000000003,2236.01,1108.57,1576.936,4150.113450000001,2568.795,1748.6426,1679.37955,1618.39055,1068.205,1573.0326,1547.38,1551.48,1553.12,1593.915,1358.085,0.71358,2086.01,1146.455,1428.69545,1611.0949999999998,1218.31475,995.89405,1282.68045,2945.6691,,968.2,3985.015,3493.86,998.265,1119.4151,1690.16,1624.9250000000002,1165.6799999999998,12490.59,2620.71,2855.96,2675.7,3838.78,1.1516,1687.23,1535.38,1077.28,1246.915,2601.845,2139.835,7381.195,1487.63,1060.096,2864.25,1676.715,1.506,2503.205,1397.86,1.58185,1427.2112,7893.768749999999,624.1762,1539.62,2782.92,6153.74,1866.27,1639.965,2104.3,1341.47,1240.73,1031.58,1194.35,1987.29,1417.97,1786.165,2806.005,12239.075,4401.75,46506.9291
2022-05-15,1300.085,1627.815,2807.365,60408.515,1824.37,1609.48,1726.645,1202.8831,1449.44,1051.7339,922.71,1080.13,1250.0955,996.325,1.49905,17880.93,0.6543,2870.895,1633.045,25440.405,2425.1850000000004,2681.45,1073.955,1.2083499999999998,2296.285,2048.86,1030.985,1579.27035,4151.30435,2456.16,1596.9371,1655.44845,1619.8032,984.775,1574.98,1508.415,1552.085,1387.555,1567.025,1335.95,0.706239,2004.72,1147.57,1387.1855,1564.51,1220.2886,928.5754,1257.65105,2910.81495,,927.32,3949.33,3452.9300000000003,976.35,1120.36065,1692.115,1626.095,1165.815,11426.955,2554.4300000000003,2798.96,2402.94,3642.765,1.1402,1688.065,1413.86,1078.36,1191.585,2580.39,1941.805,6766.965,1487.04,1059.3478,2801.235,1537.35,1.43255,2440.76,1380.56,1.56735,1304.46935,7469.71475,593.773,1522.725,2724.105,6063.39,1840.71,1642.98,2125.48,1239.27,1242.59,1034.11,1197.54,1812.99,1300.19,1737.78,2773.5600000000004,11244.515,4020.885,45324.75975
2022-05-22,1300.73,1628.54,2836.68,63135.93,1869.29,1611.61,1728.15,1217.4114,1454.49,1070.477,939.21,1100.36,1263.5381,1030.23,1.4798,18324.83,0.6742,3006.2,1653.64,26289.4,2482.13,2711.88,1086.64,1.2101,2296.8,2188.12,1050.77,1580.4404,4162.5031,2500.5,1647.9106,1673.6056,1621.1723,1002.69,1576.4394,1518.73,1552.51,1456.08,1586.87,1342.34,0.732904,2014.59,1148.1,1388.7675,1579.55,1221.0816,943.7388,1260.6376,2931.2715,998.58,941.13,3983.18,3480.33,988.69,1121.4465,1693.2,1627.59,1166.88,11870.26,2580.38,2819.63,2555.98,3730.33,1.1428,1689.45,1439.99,1079.33,1212.35,2610.79,1995.36,7044.43,1487.36,1060.0752,2834.51,1578.69,1.4375,2467.93,1386.08,1.5691,1332.3016,7600.7143,604.7366,1526.74,2805.91,6180.26,1902.15,1644.73,2146.21,1274.72,1243.63,1035.28,1199.17,1887.28,1343.83,1745.5,2785.77,11525.13,4125.89,45699.4463
2022-05-29,1301.58,1629.23,2864.73,63771.5,1871.46,1613.63,1729.53,1232.5753,1464.6,1083.3627,955.37,1118.72,1278.2336,1041.59,1.5565,18571.21,0.6652,3027.53,1672.33,26468.6,2494.86,2751.67,1094.38,1.2206,2297.27,2158.12,1071.31,1581.5285,4166.4946,2510.26,1667.7201,1692.4125,1622.5288,1020.58,1578.0185,1536.87,1549.9,1475.55,1612.7,1349.08,0.725471,2032.07,1148.6,1406.858,1600.61,1221.9623,955.3275,1265.3308,2953.0785,1005.75,952.39,4011.53,3503.79,1001.81,1122.1751,1694.03,1629.06,1168.36,12029.88,2613.84,2851.39,2627.82,3774.68,1.1475,1690.88,1464.31,1080.2,1222.54,2629.12,2035.87,7156.31,1487.91,1060.5293,2866.7,1605.44,1.4907,2481.62,1391.25,1.5739,1349.3838,7663.5626,608.4559,1539.72,2838.76,6096.74,1924.71,1646.4,2118.84,1298.84,1244.68,1036.59,1200.46,1909.48,1355.01,1771.84,2801.95,11671.48,4173.19,46230.6735
